label,category,cluster,dm,text,id,seq_len,hfer_25
1,riabi_immigrants_en_radical,0,11.725169107072643,,,1,0.06477431952953339
1,riabi_immigrants_en_radical,1,4.8980850626515995,,,1,0.44379693269729614
1,riabi_immigrants_en_radical,1,5.734632690618823,,,1,0.436792254447937
1,riabi_immigrants_en_radical,0,10.783979060251006,,,1,0.07037371397018433
1,riabi_immigrants_en_radical,1,6.2265753928394085,,,1,0.4669452905654907
1,riabi_immigrants_en_radical,0,9.149604502945744,,,1,0.05110330507159233
1,riabi_immigrants_en_radical,1,6.008866607852285,,,1,0.4561007022857666
1,riabi_immigrants_en_radical,1,6.981182825266179,,,1,0.4437504708766937
1,riabi_immigrants_en_radical,1,5.067916791605533,,,1,0.4514724016189575
1,riabi_immigrants_en_radical,1,5.503793615113059,,,1,0.4395861029624939
1,riabi_immigrants_en_radical,1,5.557670668259671,,,1,0.4353669583797455
1,riabi_immigrants_en_radical,1,6.66592602205432,,,1,0.441508948802948
1,riabi_immigrants_en_radical,1,7.001827887472044,,,1,0.44198960065841675
1,riabi_immigrants_en_radical,0,16.17002966405728,,,1,0.06989061832427979
1,riabi_immigrants_en_radical,1,6.256103558958275,,,1,0.44101065397262573
1,riabi_immigrants_en_radical,1,6.1323841703805275,,,1,0.45946624875068665
1,riabi_immigrants_en_radical,0,12.686317852224425,,,1,0.06453125178813934
1,riabi_immigrants_en_radical,1,6.295557404899884,,,1,0.4429720342159271
1,riabi_immigrants_en_radical,1,6.842487064785113,,,1,0.44079354405403137
1,riabi_immigrants_en_radical,0,9.992113154150097,,,1,0.06783941388130188
1,riabi_immigrants_en_radical,1,7.200535985993294,,,1,0.44310855865478516
1,riabi_immigrants_en_radical,1,7.992374165919201,,,1,0.45184412598609924
1,riabi_immigrants_en_radical,1,5.230085666715281,,,1,0.4434110224246979
1,riabi_immigrants_en_radical,1,4.816561090901057,,,1,0.44744664430618286
1,riabi_immigrants_en_radical,1,6.955695662896498,,,1,0.4526137411594391
1,riabi_immigrants_en_radical,1,6.421441533666121,,,1,0.44990700483322144
1,riabi_immigrants_en_radical,1,7.066445393511748,,,1,0.46086058020591736
1,riabi_immigrants_en_radical,0,14.163039686033315,,,1,0.05350487679243088
1,riabi_immigrants_en_radical,1,5.857864965392607,,,1,0.43983420729637146
1,riabi_immigrants_en_radical,1,5.24551477673766,,,1,0.4694083333015442
1,riabi_immigrants_en_radical,1,5.8476690280594,,,1,0.43712374567985535
1,riabi_immigrants_en_radical,1,5.6154278645180895,,,1,0.46797049045562744
1,riabi_immigrants_en_radical,1,7.115504651940172,,,1,0.4396716356277466
1,riabi_immigrants_en_radical,1,5.370324015013274,,,1,0.4635111391544342
1,riabi_immigrants_en_radical,1,7.428927491067532,,,1,0.4531715512275696
1,riabi_immigrants_en_radical,0,9.512515297083743,,,1,0.060377296060323715
1,riabi_immigrants_en_radical,1,5.534239441803705,,,1,0.4537079632282257
1,riabi_immigrants_en_radical,0,9.109759257604054,,,1,0.0661410391330719
1,riabi_immigrants_en_radical,1,5.590516739633822,,,1,0.4460298418998718
1,riabi_immigrants_en_radical,1,6.851234438309433,,,1,0.43142473697662354
1,riabi_immigrants_en_radical,1,6.458640266770949,,,1,0.4548589587211609
1,riabi_immigrants_en_radical,0,12.692560937848405,,,1,0.10129120945930481
1,riabi_immigrants_en_radical,1,7.69968842301315,,,1,0.4570758640766144
1,riabi_immigrants_en_radical,1,5.525197747515642,,,1,0.4466305375099182
1,riabi_immigrants_en_radical,1,4.416116025763159,,,1,0.4563848674297333
1,riabi_immigrants_en_radical,0,16.85764825895121,,,1,0.09603551030158997
1,riabi_immigrants_en_radical,1,6.926804451236982,,,1,0.44473960995674133
1,riabi_immigrants_en_radical,1,5.378118996887256,,,1,0.4423341751098633
1,riabi_immigrants_en_radical,1,5.653740000687966,,,1,0.44775092601776123
1,riabi_immigrants_en_radical,0,9.760725162219352,,,1,0.05560305342078209
1,riabi_immigrants_en_radical,0,11.698099789663235,,,1,0.05616758018732071
1,riabi_immigrants_en_radical,1,5.9916540860186425,,,1,0.43567341566085815
1,riabi_immigrants_en_radical,1,6.672734410514963,,,1,0.4419117271900177
1,riabi_immigrants_en_radical,1,5.937817147989674,,,1,0.43963396549224854
1,riabi_immigrants_en_radical,1,6.232140446795287,,,1,0.4401216506958008
1,riabi_immigrants_en_radical,1,5.3434301473156705,,,1,0.43578702211380005
1,riabi_immigrants_en_radical,1,6.946688391049298,,,1,0.4683057963848114
1,riabi_immigrants_en_radical,1,10.920065569130054,,,1,0.47426822781562805
1,riabi_immigrants_en_radical,0,14.333604231347605,,,1,0.05744534730911255
1,riabi_immigrants_en_radical,1,5.906932781351339,,,1,0.4392377734184265
1,riabi_immigrants_en_radical,1,6.098087835191165,,,1,0.43308356404304504
1,riabi_immigrants_en_radical,1,7.036635561653629,,,1,0.4429704248905182
1,riabi_immigrants_en_radical,1,7.6639356664805405,,,1,0.4468100666999817
1,riabi_immigrants_es_radical,0,12.331138365551135,,,1,0.06139780208468437
1,riabi_immigrants_es_radical,1,5.53515757655646,,,1,0.44680461287498474
1,riabi_immigrants_es_radical,0,11.239395529934306,,,1,0.059683430939912796
1,riabi_immigrants_es_radical,0,9.78678918953365,,,1,0.052586302161216736
1,riabi_immigrants_es_radical,0,14.172858440684342,,,1,0.05392158403992653
1,riabi_immigrants_es_radical,0,12.10313640571472,,,1,0.07656428217887878
1,riabi_immigrants_es_radical,1,4.708180343146173,,,1,0.45805230736732483
1,riabi_immigrants_es_radical,0,13.232787774083429,,,1,0.06009676307439804
1,riabi_immigrants_es_radical,1,5.126802359505243,,,1,0.44076499342918396
1,riabi_immigrants_es_radical,1,5.4429921129724175,,,1,0.45964178442955017
1,riabi_immigrants_es_radical,1,5.05920803784043,,,1,0.4592607915401459
1,riabi_immigrants_es_radical,1,4.625841591791952,,,1,0.4620775878429413
1,riabi_immigrants_es_radical,1,5.949723446745628,,,1,0.4462936222553253
1,riabi_immigrants_es_radical,0,12.326575612724119,,,1,0.0677671805024147
1,riabi_immigrants_es_radical,1,5.451903545861229,,,1,0.4491272568702698
